Actual_Sales,Predicted_Sales
8709,7834.0225
4773,5331.1685
6341,6183.893
4947,6655.2466
9686,9770.894
6488,6953.47
10991,9198.948
8244,6818.0283
11034,9876.822
9144,7950.902
4908,6218.6123
5567,6577.438
3701,5355.5264
5957,6046.9995
7759,7583.811
8074,7152.787
7050,5852.361
5437,6203.445
6632,7227.957
13683,10868.245
6913,7809.4478
22027,19751.395
6442,7155.1387
7675,7848.374
7993,8238.467
11004,9446.285
13382,10917.526
7926,7793.941
8596,8990.985
11946,12038.461
8279,8921.61
7785,9248.883
7280,7783.5527
10942,9938.193
12369,9718.043
7898,7535.6
8437,8044.3027
8531,9194.095
10012,9491.224
12584,10776.978
8303,8850.637
10049,9110.9
9809,9493.756
7860,8393.795
6596,7727.1133
8021,8790.235
14302,11636.918
16651,12297.742
10126,9068.478
14658,11418.654
9382,8410.699
10162,9470.783
9243,9607.949
7419,8422.931
5841,7929.1035
13006,10225.966
10956,9754.632
13187,11354.848
12004,10449.586
9015,9388.707
10879,8537.986
8379,8531.53
6643,8748.66
5921,8663.642
14345,12606.589
11223,9021.518
9365,7997.3247
6772,7926.4517
8019,8131.2285
10376,9867.19
5556,7011.867
8306,9487.471
6430,7707.559
7634,8939.259
9423,9578.887
7595,8035.4326
10717,9548.145
7484,7984.147
9300,9458.18
19086,13186.84
7767,8921.633
9737,8570.324
12086,9791.076
6134,9737.172
9458,8068.4116
8947,9254.295
10627,12927.718
7967,8463.48
7873,9020.432
12153,10454.496
8171,10172.218
13181,10131.328
9174,9399.336
14694,11228.242
8933,8130.5576
6710,8429.483
10294,9037.618
6945,9951.491
11936,10659.764
11028,9556.84
5604,7113.105
8034,7280.638
10085,9324.91
7781,8350.009
13669,11663.555
6074,8176.925
18527,13453.694
8860,9457.239
7419,8347.846
9319,8549.742
10415,8971.595
8947,8757.704
11857,9973.692
7416,8677.654
8272,8926.836
9664,9717.022
10569,8876.69
12549,9637.924
10074,8904.308
10698,9154.346
6005,8664.526
6615,8613.518
9535,9909.962
9059,9200.431
12239,10768.134
12273,10678.477
2404,7951.4194
11757,9376.304
10302,9856.585
10287,10544.513
9012,8928.307
5784,7515.7173
8990,9021.397
7409,8518.051
10160,8850.798
6650,8547.89
7690,9425.607
12324,9058.31
6037,7657.9272
9876,9320.148
9207,8910.764
10357,9124.861
7803,7924.4644
7567,8500.782
15734,10266.795
5725,8693.419
19372,11375.853
18551,8916.585
8299,8052.537
7021,9695.554
12556,9529.937
6400,7527.796
8268,7745.892
7285,8618.358
12806,9467.707
6776,8305.794
6920,8790.275
6214,9061.151
10756,9494.037
11390,11333.571
9873,9494.037
11074,9419.275
8637,8868.69
6474,8351.531
8839,8872.606
9647,10649.327
13159,10072.252
10952,9538.119
12068,9783.26
12817,9220.317
7097,9032.551
10798,10424.501
8477,9580.693
9727,9280.558
11955,10267.824
11700,10684.342
9105,8841.784
12314,9223.9
15201,9782.303
7719,9488.428
12424,9634.937
7788,9005.991
10271,9539.917
10476,8928.379
14223,8711.894
11183,8987.151
6152,7651.6187
8302,9530.012
13470,11575.841
11834,9723.996
10801,8348.5205
7955,8456.898
14642,9437.977
12194,10332.17
12358,9937.398
6332,9208.544
7642,8928.285
9317,8256.149
6938,8319.018
15387,10958.091
10854,9525.346
10232,9588.298
11410,9511.575
7238,8365.531
7443,8803.245
10816,9070.752
9898,9660.918
5673,7249.8833
8946,9130.741
7357,8050.9546
12394,9462.725
10695,8620.4375
8809,8523.121
7260,9917.501
9389,8867.021
5890,8708.001
15992,14221.892
7957,8620.464
11212,9077.357
6988,7249.8833
10017,9129.602
10516,8620.4375
6250,8577.022
6972,8406.594
8487,8906.62
7607,8926.614
12677,10245.415
9448,11544.403
19108,10312.11
4233,6838.037
6994,9213.892
4599,6753.7705
22417,11463.473
6871,8752.673
9986,9511.929
12775,9504.731
9028,9156.461
12551,10039.544
6609,7881.933
7844,8434.076
4936,8240.84
8309,7819.1597
7284,8140.087
9093,8559.129
10766,9098.221
7859,9227.17
7748,8516.855
13218,9064.685
8451,8901.808
9007,9051.518
11140,9056.485
9448,9151.713
6936,8476.762
3496,7738.9727
13798,10132.077
19936,11032.44
9552,8887.1045
11308,8350.012
6081,8564.185
11768,9792.733
6384,7572.0713
7078,8469.154
8475,8231.187
8209,8790.719
11952,9879.011
8433,8113.4053
11632,10129.96
9932,9293.426
13248,11101.563
11563,12169.105
5959,8748.766
13128,9031.242
23791,15334.185
17678,12147.991
9195,10677.767
3987,6202.029
7690,9477.345
16937,12618.8545
9492,10047.87
6893,8547.106
10157,14015.495
8756,9250.23
23846,14695.218
21749,17440.957
3987,8710.315
12991,10324.097
8717,8511.158
9037,9754.899
9443,10225.977
7741,8771.449
17453,12824.199
14021,9585.875
13343,10260.442
9751,9723.5
10095,9199.9375
3171,5743.522
11323,8692.11
6762,7897.172
8175,8836.297
10893,9098.502
12570,9415.862
7878,8693.516
6928,8737.147
6505,8542.653
9857,9257.809
9013,7935.2095
6193,8700.374
9392,8647.947
10998,9576.292
8066,8342.356
9158,8861.563
12248,9130.707
13961,8943.892
9238,8669.047
10052,9988.672
9302,7909.7666
7661,9912.858
11234,8831.63
10446,8839.119
10052,10297.896
6272,8600.071
7902,10716.201
6345,8782.401
5417,8263.981
9195,10154.106
10866,9207.05
5102,8321.947
6505,8120.658
4410,6262.3975
15487,9256.518
11586,9358.08
13937,9310.079
9457,9606.622
8830,8882.364
11763,8867.619
8055,7997.6855
5677,7523.496
13446,10099.915
5998,8251.712
11475,9391.939
10205,9936.768
19291,17657.244
7823,8768.845
8539,9079.613
8817,9038.295
11078,8820.813
9192,10200.826
5507,7993.7075
10070,9329.535
6022,7611.5176
10692,8670.849
5889,9195.567
11035,9194.315
5383,8310.004
14830,10214.101
7889,8215.849
20565,18801.55
20685,14483.43
6085,7756.522
12044,9600.449
6160,8742.432
9902,9253.392
8477,10671.808
14180,10558.205
10502,9267.476
14019,11552.922
7122,10088.815
8644,9366.941
5066,7899.726
10135,10979.491
9679,8904.558
8316,8967.585
8785,8701.448
2279,7971.3506
11672,9675.045
12406,10950.065
5356,8947.519
13284,10024.55
16268,10375.379
8047,9213.208
11854,10007.208
7531,9194.186
13523,11710.622
10944,10569.511
2603,8141.3765
7586,8900.517
10576,8864.907
9323,8911.985
16428,10013.625
8643,9050.269
10416,9088.705
10523,9591.546
11403,10021.417
5159,8175.9795
11531,10167.48
14431,12093.044
15042,11255.344
9992,10893.8955
6308,10007.981
6178,7947.525
22731,13916.306
13483,13062.801
11425,10992.684
22410,17027.336
14850,12103.619
10576,10096.142
13981,10327.149
17237,12513.786
15707,12606.021
13124,12465.91
17802,12963.047
8891,10535.212
11822,9169.746
7998,8567.567
10149,9932.42
5586,7515.8774
16419,13106.912
7474,10080.327
7256,8294.9
8012,8795.266
14050,12273.761
11968,9613.621
7109,8615.435
11027,9506.997
6667,8653.81
8826,7923.0684
6661,8309.855
5480,8290.706
6834,7754.1587
7023,7864.6606
11005,10083.547
12054,9805.811
9903,10495.551
10915,9767.05
8029,8610.573
6951,8760.863
14922,11535.535
12393,10163.3545
9094,8206.271
8425,8438.772
5608,8670.254
10670,10147.602
5064,8416.696
12739,11192.051
8942,8144.8735
5034,7847.252
9214,9203.811
15538,11819.531
7376,8536.011
7014,9442.469
10401,9264.888
11669,9496.235
14308,10302.925
8839,8682.004
10431,9759.57
5675,7725.594
9097,8496.996
9582,10330.412
7429,9125.861
12565,9045.052
7465,8803.03
7795,8569.35
6752,8877.649
8036,8939.217
12536,10166.115
9894,10881.994
8298,9911.572
6662,9628.964
12565,9823.231
16038,11894.874
11104,9838.029
7670,8888.999
8257,9563.294
9046,9013.592
10654,8712.306
6902,9010.867
9692,10620.401
5629,9154.16
9941,8842.885
14569,11010.111
6032,7376.8516
6836,8595.117
7961,8015.1104
8782,9783.165
12261,9749.495
11408,9279.002
13281,9895.593
18471,15005.577
6888,9151.067
18174,10921.327
19112,14575.557
10070,8752.662
7650,8022.8936
6278,9386.881
11366,9313.72
10038,11047.4375
10998,8947.321
8635,9294.651
11219,9224.08
15263,10177.25
8747,9391.625
5959,9052.904
9878,8943.957
7817,8681.292
9336,9150.571
5798,8255.18
6544,8664.081
7822,8626.344
5204,9060.044
12206,9370.188
10811,9458.213
8383,9022.035
10468,9476.501
11385,9421.886
11258,11362.674
7517,8770.431
12734,9636.618
12677,9818.281
8741,8839.644
6247,9225.648
5342,8976.628
6841,9818.281
14424,12997.669
7900,9216.811
9855,9326.7
6783,9534.315
12294,9396.997
11628,9651.321
9047,9687.335
10516,9588.298
12526,9774.485
7347,8637.904
5367,8679.689
28108,15263.837
7339,9508.4
10586,9218.741
8780,9228.093
10014,10795.872
8959,8215.921
7080,8485.129
5131,8533.407
6341,8676.631
10285,8863.488
22769,17486.598
12010,10806.359
14502,10426.425
16747,13927.994
12632,10130.492
16649,13436.609
10708,9810.6045
4339,9811.469
5281,9556.354
14151,10440.088
12411,10553.705
14503,9425.284
12954,9068.712
12385,10038.791
6870,9126.46
6258,8771.359
15333,10437.43
5830,8871.403
7632,9567.367
8452,9332.191
4753,8055.371
25807,17252.008
16813,12768.917
17995,14141.383
6026,9432.384
7081,8843.55
5109,8237.276
6186,8228.973
9299,8444.791
13678,9989.891
7076,8460.613
4510,8928.414
8050,8302.322
11647,9156.612
7109,8598.789
4802,7954.6216
11276,8871.849
16076,11964.347
10330,8960.879
22597,19404.625
8208,8677.798
6187,9104.548
9728,9673.401
6562,7498.556
8501,8373.464
5328,8852.586
6791,8526.033
10688,8391.098
10357,8644.162
9854,9070.923
5835,8674.506
12129,9506.453
10720,7945.1787
11434,10353.377
7023,8420.034
8610,9653.496
11976,10541.748
17897,11192.662
10400,8821.193
10802,10565.946
7074,8547.215
6725,8441.554
9830,9200.323
16971,12720.067
11702,10913.69
7862,9704.15
1962,10017.537
5769,8954.951
8384,8728.494
7171,8420.73
13154,10366.359
6178,8970.167
19873,12051.155
6414,6650.849
6565,9971.452
8396,8477.755
13128,9987.183
8678,9478.542
6295,8595.577
8712,8613.775
10791,9029.954
9931,9057.389
8855,8977.586
9732,8637.403
9192,8349.793
14518,9996.343
7906,8073.2188
7076,8392.046
7567,9028.989
9497,8825.566
9590,9709.867
8892,9283.551
15356,9130.974
12286,9478.588
10329,9692.3955
7569,9135.403
6938,8856.822
8411,8857.142
8608,7759.3486
5296,8575.541
11255,9513.318
10541,9444.793
10224,9264.837
14061,9520.125
8247,9347.271
10989,8777.5205
9047,8645.689
12351,9149.859
6944,9061.041
8982,8729.351
8241,9154.279
11444,9326.772
9166,9153.875
11642,9204.665
10815,9542.169
6605,9117.706
7706,9076.878
15997,10591.754
9405,8537.796
4768,9147.533
11913,10101.864
10969,10063.8545
17204,12597.428
6507,8350.428
8418,9054.699
8238,8720.014
6686,8092.6313
7867,8590.824
11916,10744.366
10923,10145.74
7426,8666.831
10523,8879.981
10504,9122.164
4417,6774.638
9265,9399.871
9720,8801.383
9330,8386.372
8177,8579.45
8722,8688.943
15004,9509.763
2969,8476.044
6891,8504.496
13844,11419.522
9894,9427.889
11625,9862.616
12867,9842.172
4845,9082.582
9408,8990.525
7782,9035.671
11721,10092.767
8278,9442.944
12340,9922.661
8802,8782.066
2657,9903.334
12138,9755.374
10396,9448.3955
15427,10891.711
5957,9460.68
2414,8269.936
17294,14188.969
16753,10822.505
9573,9388.438
12901,8742.058
12190,9332.408
10511,10846.285
5333,7292.1606
12042,9518.811
8276,9533.591
11640,10074.1045
12178,10450.261
13142,8878.969
10358,9793.456
9420,8788.037
10303,10716.226
14422,11286.026
19076,12299.538
12101,11253.334
3301,9267.445
8667,9458.322
5871,9016.563
5285,7508.185
15306,11712.032
13928,10580.67
6727,8344.46
12482,9949.607
1957,8607.1
14458,9298.676
6879,8460.464
8637,8812.357
10031,9452.494
16689,14250.524
4724,7951.2114
11937,9096.344
8453,8351.482
8284,8964.694
12405,9664.407
5606,8307.544
10227,10543.088
8934,9955.15
13843,12485.642
7470,9081.463
8798,9014.536
5912,8992.315
18050,12389.006
7059,8366.022
6187,8245.289
16121,10425.626
12613,9896.933
15489,10751.312
6375,9302.864
16262,13578.641
12088,10720.16
8934,9326.3
7483,9293.984
10797,9649.8
10642,9635.623
11614,10272.785
9791,9116.35
10462,9267.36
11482,9673.207
6714,9272.935
9799,9367.052
13346,9782.579
7520,9359.791
9933,10310.515
8390,8795.154
9863,8695.106
6515,8834.074
6803,8577.099
10680,8471.777
13269,9165.852
12649,10277.822
15607,10011.441
20834,17364.496
7256,9525.729
7090,9222.245
11490,10303.0625
8803,9856.785
15358,9172.072
4910,8310.856
8556,8613.041
2131,7449.864
10814,11297.941
7478,8629.527
9521,9914.924
18120,13448.524
9508,12448.408
11132,10133.72
9864,10707.463
4241,8005.103
9565,9900.186
8790,8467.614
9823,8546.929
7289,7905.7983
5084,7888.7925
8881,8844.246
12039,9688.722
10459,9677.839
8571,8253.633
6200,8296.823
8221,9338.654
11228,9525.423
8048,8839.55
6600,7255.555
13391,10637.1455
25439,13426.27
3186,8420.061
9954,9088.186
10308,10017.042
13905,9044.222
8338,8063.507
3458,6555.2114
7616,7746.056
10312,9651.534
5468,7747.004
12985,9766.566
11046,10968.346
7633,7948.49
7205,7051.9272
9455,9152.309
9554,8532.478
5433,8034.3335
10126,9179.604
10102,8681.252
12787,10760.926
10234,10115.524
15887,10594.967
8037,8699.408
5449,8642.588
10296,8548.524
8109,9360.296
12884,10849.28
13811,10024.559
9462,8519.001
32469,21176.643
8233,8506.094
8133,9809.098
16491,11359.578
11643,10119.34
11716,10826.512
7451,10344.173
7416,10076.427
6543,9265.714
12931,10435.912
12559,13341.042
7469,8189.242
9092,9088.124
9245,10003.519
20669,12544.137
9913,8212.713
8114,8025.3774
10314,8391.831
8171,8870.574
10266,9148.163
2466,7349.1646
10082,9251.721
9512,8845.954
11010,9732.874
5579,6205.2705
21041,15136.567
13336,11952.386
6989,7730.1367
4750,8675.395
14098,10172.2705
9344,10195.189
8859,9763.872
10571,9704.735
9094,9114.761
5650,8203.33
7229,7478.3486
12811,9977.323
9405,9124.764
8397,8180.3613
11279,8572.777
7972,8993.23
6985,8570.843
8707,10255.549
7262,8731.564
12464,10376.955
11202,10943.958
7138,7775.359
9903,9266.691
9137,8597.314
5931,8882.524
12764,9452.114
10761,9065.938
9185,9126.348
6325,8629.686
11687,9996.399
5380,7608.954
6336,8086.9814
7761,7911.8623
16352,11024.915
8266,8610.804
11643,10048.697
5573,7675.9087
9997,9614.349
7914,9020.083
12909,7847.1567
7209,8109.4854
8000,8750.302
6802,8632.29
8595,8866.009
9870,9502.004
10189,9367.211
5791,7240.0327
8667,9583.2
12239,10024.22
13374,9440.675
8707,10268.224
13451,10792.551
11376,10369.109
7815,10402.607
4271,7508.5522
12528,9482.101
10838,8366.699
7617,9420.528
11630,9183.889
5861,8598.302
13153,9535.109
8690,9082.349
16843,11663.133
17939,11663.133
6661,11432.905
6882,8405.454
15510,10440.689
9054,8494.103
14194,11016.109
6565,9304.695
14242,10305.45
13446,10224.7295
7255,8760.952
7360,9728.811
10302,9294.7705
7505,8180.978
9127,8661.582
6618,9655.664
16488,9655.664
8545,8817.525
6620,9614.863
7702,8961.984
6435,8874.525
10560,8794.054
10774,8891.758
13113,10073.794
8404,8810.099
10183,10439.623
5028,8815.463
9444,9600.538
11399,9228.267
10538,9167.212
7939,10212.37
10536,9283.403
10185,9766.147
14921,10358.461
8094,8817.309
8996,9053.343
7182,8797.844
7935,8956.777
8470,8976.583
10335,9373.553
5671,8412.026
6778,7984.1543
11225,8888.594
4961,8725.915
10298,8230.033
10044,8794.544
10889,9144.252
7947,8953.331
9044,8652.644
12055,8907.914
6668,8867.131
6892,7618.779
14215,9466.774
6998,8611.379
12773,9124.949
11022,8977.687
7831,8869.648
10728,9435.999
19541,14448.658
14153,10718.063
11719,12216.925
6349,8762.757
14063,9604.445
10202,9637.322
4391,7520.266
5810,6683.685
11366,10102.004
6584,8955.775
6966,9657.805
15327,11900.749
11390,9584.587
11178,9775.189
10521,8777.35
9894,9563.651
8330,8750.673
12383,9659.465
10624,9705.045
11876,10065.301
18696,12489.682
9004,9198.334
8434,9688.862
15211,8176.326
12839,9514.448
6662,6661.892
7636,8908.056
8477,9663.577
6939,8268.313
9182,8874.322
12398,9426.566
7998,8115.9966
11679,9538.957
11036,9263.061
8343,8743.508
5837,8298.344
15143,9800.561
11895,8705.256
8401,9089.228
7922,9667.749
14645,10881.632
7116,8001.0273
10004,9083.318
7998,9325.582
7997,9460.383
8248,7924.7817
6483,9312.679
10177,9755.473
12294,10038.457
7227,9102.861
6893,7911.942
20943,16505.824
8325,8837.027
9432,8767.949
10368,10549.326
15785,13056.112
14082,10629.443
13642,12304.843
11179,9850.197
10177,10399.184
10045,8766.241
7274,8969.472
10761,9374.072
14917,10070.707
20391,14945.078
8098,9554.323
8439,8826.442
5966,6512.7056
8367,7724.3687
12808,12194.157
23165,13076.098
12283,10315.422
8963,8743.48
5673,8151.779
9305,10170.334
8160,9267.765
10711,10277.774
13709,10561.226
8150,9109.242
5986,8119.164
10821,9886.097
9516,9503.465
8714,9820.468
13330,11483.732
7551,7773.4834
9636,9596.984
5260,8217.7
9998,8827.422
9473,10483.409
11711,9632.517
14945,10076.205
9200,9023.584
11528,9825.984
4864,8166.0234
7634,8495.768
11191,10546.768
11283,9889.573
11237,10033.325
7689,9075.127
9231,9272.76
6287,8387.174
12968,10795.127
5337,8821.366
14449,10393.31
7007,8146.217
4560,7354.3545
11198,9718.693
8935,9945.811
8587,9136.275
10873,9271.113
10711,10223.511
6696,8091.182
15196,10824.819
5414,7641.2524
7408,7661.14
7344,8693.99
13703,11192.14
14298,10104.571
10092,9011.696
4861,8310.086
9295,10333.389
11438,10504.698
16689,10068.171
8044,8684.203
7835,9164.828
14389,11470.396
10328,9722.112
12438,10999.449
15895,12679.17
10398,9417.247
5847,6840.0635
7230,7810.703
7758,8372.298
9710,10574.414
8065,8599.002
14015,11114.392
9915,8500.9
15193,11853.056
10321,9357.607
5935,7921.5293
7184,7842.9707
5796,7702.8916
6706,7736.9785
11141,9183.601
10783,8789.917
7843,7498.509
7577,8537.231
9274,9184.568
20541,12907.657
8112,9621.191
24845,21102.162
7150,8933.542
13081,11257.423
11542,13665.194
29150,27104.744
5352,5520.8784
2058,3408.2236
8874,9872.756
4561,7227.509
13308,12073.226
8935,9356.802
5456,7738.396
2996,3601.8086
20210,17294.752
4415,6702.819
6834,9931.036
7146,8500.151
14315,13516.708
9373,11857.5625
3937,2821.3708
7494,8329.794
11312,10892.846
4880,5682.669
5350,5291.1035
2643,3905.0693
5037,4388.5215
10541,9431.801
1939,2429.3691
4257,4550.9795
5240,6528.392
2574,4272.8315
5505,5899.603
4620,3920.7034
6332,6790.369
6481,6615.5967
4605,5079.297
3437,4096.7363
5924,6832.3394
4739,5977.8594
3131,5322.124
4316,6227.502
3652,5621.8223
5229,6553.7773
5151,5697.443
3743,3900.0151
4702,5881.999
7789,7493.217
10999,8807.87
6283,6447.3843
8121,6282.5967
2976,4552.7905
6215,7160.0493
6157,5102.309
6145,6556.7534
2052,3945.435
10362,7264.3545
7696,6915.2974
7060,8101.533
10422,7759.555
9740,6465.2876
6713,5953.799
2853,4599.961
5804,4745.478
4802,6753.7656
7619,8565.954
4602,5783.1426
3670,4376.2944
5847,5386.127
4876,5513.528
6153,6952.078
3836,3135.2595
7175,7193.9604
4652,5067.824
6859,5447.181
8613,7338.5815
3792,4445.96
11398,7451.7817
3276,4317.507
8003,7388.55
9178,8936.682
5070,5349.694
2326,4603.8047
4551,7380.994
4794,6486.951
4338,4353.273
6856,6910.352
8639,9202.971
2737,4864.393
6538,6308.7446
5887,6925.6743
8894,7565.2153
10299,7728.729
5677,6951.287
7462,5788.754
2439,4404.1177
2566,5166.6274
5698,5101.896
5433,7094.615
8368,8405.769
7633,7314.6685
3046,3610.5195
3693,3654.8174
8313,6656.4756
7804,4696.66
5806,5639.87
3024,4441.5005
10851,8616.607
6374,7772.3125
4331,4608.114
3094,4461.625
2110,4457.9497
4245,4810.7446
9024,5804.4736
5302,5996.868
5504,5829.44
3662,4543.737
4632,6486.0693
5314,5589.417
1870,4106.8594
4266,6645.7886
4290,6220.647
5202,6386.3877
7852,6978.1826
7082,7056.339
8070,6385.554
11593,7392.6875
1540,4509.854
6794,5694.804
6754,6333.918
10578,8491.43
5592,5714.0034
2842,4208.183
6145,7088.8096
6653,4970.8647
8233,6741.8975
5496,5717.026
8656,7464.8267
7551,5462.61
2550,4120.2734
6998,7243.4126
4750,5617.5864
7372,6528.099
2336,4338.8076
5590,5232.2803
4697,5223.081
2851,4932.063
11278,7496.229
5954,6557.956
5815,5641.6123
5863,7419.4087
9238,5711.5854
4415,4959.52
5877,5024.6924
5331,6718.6924
4875,5375.954
3539,4572.516
6252,6297.6577
4283,5675.4365
6724,5717.955
2865,5947.875
3774,5717.955
7196,6345.8286
5109,6548.743
3407,4656.7017
5345,6334.8438
6168,6171.181
7600,5980.4985
6315,7417.958
9242,7655.9897
7693,5358.49
4011,6295.1714
8022,7563.0454
5220,7375.9146
3035,5438.2656
4390,5164.715
8374,7859.837
6638,6483.1533
3524,5213.4893
7615,6318.487
8693,7483.979
7931,6934.411
5284,6744.275
6773,6121.1753
7256,7054.091
9440,4979.109
4169,5253.8726
2568,4207.532
7118,5966.1074
5030,7395.547
5166,5341.1357
7659,5877.5703
4858,4762.069
6345,5619.625
12774,5694.9404
7870,5984.3945
5412,4751.51
6377,5927.709
3566,4154.37
1764,4657.828
7100,8135.97
8974,6550.232
7773,6772.578
3845,5054.1367
5577,6466.3574
3065,4472.7144
5729,6979.3364
6283,7518.065
3724,3553.3599
4133,4728.2676
4547,5875.0225
8965,6833.3906
6281,4887.6523
8805,4789.8433
8040,8065.412
5508,5139.733
4498,6646.8516
12128,9325.045
3379,5597.478
6084,6107.4355
993,3472.1907
7572,7151.681
7471,4887.6523
5797,5684.1455
5691,6843.85
5668,6849.729
4054,4675.3237
6602,5580.0464
4717,7579.6753
8325,5660.357
3642,4720.215
4033,5686.211
2827,4500.2188
11638,8067.705
3570,4930.3916
5952,7398.6216
10540,6901.821
6916,5918.703
7172,6210.2886
4744,5504.635
3599,4923.4307
1830,4590.4204
3872,4109.6235
5430,6142.2783
3174,4823.1436
6347,6951.5083
5256,7167.334
4047,6094.982
6805,5419.7593
3793,5165.8213
7945,7242.3257
7698,6855.798
7111,7173.791
4507,6385.3477
2210,5833.63
8924,6228.568
10174,7584.458
4344,4658.1636
4429,4521.0776
3698,4765.7935
6469,5715.0884
4674,5633.368
4091,4698.8403
6977,6400.474
3201,6137.566
6868,5721.507
5616,5610.167
8924,6997.1094
6435,6377.3237
7701,7771.5303
7790,8993.077
5148,6672.8784
7609,6650.8267
20921,11835.346
10768,8628.607
4464,7202.4463
3801,4655.519
7100,7120.089
11712,8389.697
3194,5615.277
4299,3305.1033
6591,11181.479
7145,6190.421
7034,9181.271
18411,15007.069
4364,6148.612
7958,5698.3457
2392,4276.918
3519,6083.3467
12252,7609.2036
4062,4453.0767
7705,9807.899
9248,5516.412
3066,5907.607
3806,4746.0645
5361,5599.7334
2852,4878.7847
7828,6430.9497
2448,4291.0693
5246,6814.4624
5516,5439.5483
8056,7314.9175
6314,6510.9165
6185,6752.748
3636,4693.5615
6348,5354.7417
5814,5452.319
5360,4823.4575
2374,4770.777
9807,7024.673
4735,6004.4727
6060,6259.4556
4363,4842.906
5414,6415.5244
3505,4819.9536
6325,6899.8154
3323,4303.6616
4349,5420.5786
4245,4488.7456
5407,4962.203
8342,7591.978
5576,6607.2065
7065,6798.5347
4276,5445.135
4111,6318.8965
4597,4947.3027
5924,5100.69
4243,6090.7783
2982,4005.2603
1304,1877.5347
9600,5359.946
5289,6568.5947
7008,5928.787
5036,6257.8457
5056,6343.2173
5162,6528.2783
3241,4428.9746
2790,4277.6924
8650,7291.6577
6312,5921.725
5864,7075.613
5631,6722.047
12519,11425.573
6510,6766.0874
2162,4137.7974
6825,7123.4004
2301,4098.764
4966,6170.0913
5219,5395.743
7871,7106.12
2959,3854.0283
4046,4521.6816
4392,5033.395
5370,5630.6255
1642,4255.946
8925,6963.9043
6087,6231.0977
9516,10845.244
12398,9794.322
4805,6240.3354
7308,6210.0825
4504,5438.2783
4606,5659.959
4788,6082.108
12618,8021.6196
6329,6399.4287
6975,7613.863
3282,5433.092
4575,5773.5093
4483,6451.444
8299,5856.653
6333,6484.5317
5856,4770.87
7037,6899.2627
2661,5880.357
8842,7242.5703
6727,6883.827
5694,6957.401
7559,5696.6533
10549,6143.562
6345,7073.9375
6013,5659.4917
6529,6948.8193
9145,8989.786
6997,6424.027
1750,4393.6616
5963,6207.26
3629,6811.469
5151,6898.2417
8760,7230.3965
8743,6938.218
7640,6386.9307
7115,6804.8677
8081,7455.6914
4629,6372.3936
4849,5876.48
3508,6558.4106
7170,6854.4277
5848,7067.6714
6155,6075.7803
2990,5051.0146
17010,9073.88
4745,8194.786
6097,7260.1733
19246,12752.423
5090,7913.909
8295,6728.532
7911,7385.087
10819,7514.5884
8326,7694.034
7845,7894.262
10526,8534.418
3308,5787.184
4093,5175.8584
5756,6309.1636
8621,7581.587
3066,4133.6465
6132,6192.979
4122,6062.997
5100,5841.846
4820,4483.7017
6483,6713.807
3017,4998.5513
7063,6287.4546
5132,5146.4033
2606,5248.57
3476,4228.992
5423,6296.9106
3933,4127.3096
4743,5022.8755
4746,5828.792
5303,6209.1826
8724,7745.4585
11615,8401.518
4679,6420.139
7737,6703.9893
5627,6887.365
9754,8071.241
7245,6823.1987
2788,4437.7295
5024,5742.2134
5155,5571.6665
13847,8265.07
4043,5135.0874
8106,8095.8853
6388,6180.4043
2345,5822.1484
3501,5308.96
7500,7833.482
6455,6306.3687
4542,7037.3467
8053,7543.9995
9005,7425.699
7836,6652.94
4233,5194.8486
11877,5717.573
2225,4033.8127
4025,6088.2236
10186,7699.454
3614,6979.4053
6927,5307.053
3875,6021.176
6800,6160.576
4617,6411.0073
3704,6467.213
17264,8363.242
11823,7098.8755
2735,5900.2603
5782,6457.9595
5530,6397.4404
10671,7906.689
12494,7142.5664
5428,5113.078
3768,6242.6577
6526,6443.0703
2483,3453.5488
9147,7080.1274
6699,7053.9385
4203,7114.006
10084,6507.7134
6447,7295.8496
1558,2857.9136
6203,6478.934
2542,3252.2207
4630,5511.8496
14243,6820.266
7297,7325.924
5098,6433.2593
14396,10164.456
10279,7271.8086
14630,8991.571
16088,11920.038
6617,6272.812
5206,6490.028
2596,4861.1787
4940,6172.2217
7172,7179.678
2699,6333.24
6145,6795.4976
5057,6666.145
8184,6165.3823
2985,5456.6895
4672,6930.979
11963,6313.4336
2015,5356.2
9019,5538.118
4408,6351.697
2367,4771.9375
7057,6629.434
3198,5662.2085
3249,4715.5044
11110,5606.7065
6570,6887.7266
8471,5593.4277
7314,7242.961
5532,7882.8857
3695,6290.5786
8244,7269.409
8086,6379.4897
7716,4954.8794
5283,7026.4976
5246,7088.0474
4779,6379.4897
10201,7748.8726
6109,7286.871
7048,7102.663
3578,5436.0156
5785,5513.924
7528,6073.43
5959,6477.004
4344,5424.101
5266,6011.254
5793,4844.8145
3908,6527.9165
22111,11077.01
4299,7423.8833
10631,7330.1597
5063,5381.5396
3963,5219.745
5560,6328.693
6291,6339.9395
2540,5103.913
4935,5783.18
7982,6868.977
23038,14942.848
6925,6813.0786
12599,8348.818
7086,7984.0693
11503,8093.7905
9464,8278.263
6478,7844.8267
2761,5739.118
3786,6113.0312
10910,7290.7676
7117,7021.372
8112,6881.0024
5235,5404.9307
5132,6510.4287
4131,5187.913
2277,4873.0913
12768,6740.5215
4128,6652.0728
6516,6162.162
5081,5054.123
1895,5494.046
10828,10200.638
